Timestamp,Longitude,Latitude,Speed,Operatorname,Operator,CGI,Cellname,Node,CellID,LAC,NetworkTech,NetworkMode,RSRP,RSRQ,SNR,CQI,LTERSSI,ARFCN,DL+AF8-bitrate,UL+AF8-bitrate,PSC,Altitude,Height,Accuracy,Location,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,TESTDOWNLINK,TESTUPLINK,TESTDOWNLINKMAX,TESTUPLINKMAX,Test+AF8-Status,DataConnection+AF8-Type,DataConnection+AF8-Info,Layer,Filemark,IMEI,Distance,Bearing,IP,TA,EVENT,EVENTDETAILS,IMSI,MSISDN,SERVINGTIME,CELLHEX,NODEHEX,LACHEX,RAWCELLID,VERSION+AF8-NAME,VERSION+AF8-CODE,DEVICE,BAND,R8,R9,R10,NTech1,NCellName1,NCellid1,NLAC1,NCell1,NARFCN1,NRxLev1,NQual1,NDistance1,NBearing1,NTech2,NCellName2,NCellid2,NLAC2,NCell2,NARFCN2,NRxLev2,NQual2,NDistance2,NBearing2,NTech3,NCellName3,NCellid3,NLAC3,NCell3,NARFCN3,NRxLev3,NQual3,NDistance3,NBearing3,NTech4,NCellName4,NCellid4,NLAC4,NCell4,NARFCN4,NRxLev4,NQual4,NDistance4,NBearing4,NTech5,NCellName5,NCellid5,NLAC5,NCell5,NARFCN5,NRxLev5,NQual5,NDistance5,NBearing5,NTech6,NCellName6,NCellid6,NLAC6,NCell6,NARFCN6,NRxLev6,NQual6,NDistance6,NBearing6,NTech7,NCellName7,NCellid7,NLAC7,NCell7,NARFCN7,NRxLev7,NQual7,NDistance7,NBearing7,NTech8,NCellName8,NCellid8,NLAC8,NCell8,NARFCN8,NRxLev8,NQual8,NDistance8,NBearing8,NTech9,NCellName9,NCellid9,NLAC9,NCell9,NARFCN9,NRxLev9,NQual9,NDistance9,NBearing9,NTech10,NCellName10,NCellid10,NLAC10,NCell10,NARFCN10,NRxLev10,NQual10,NDistance10,NBearing10,NTech11,NCellName11,NCellid11,NLAC11,NCell11,NARFCN11,NRxLev11,NQual11,NDistance11,NBearing11,NTech12,NCellName12,NCellid12,NLAC12,NCell12,NARFCN12,NRxLev12,NQual12,NDistance12,NBearing12,NTech13,NCellName13,NCellid13,NLAC13,NCell13,NARFCN13,NRxLev13,NQual13,NDistance13,NBearing13,NTech14,NCellName14,NCellid14,NLAC14,NCell14,NARFCN14,NRxLev14,NQual14,NDistance14,NBearing14,NTech15,NCellName15,NCellid15,NLAC15,NCell15,NARFCN15,NRxLev15,NQual15,NDistance15,NBearing15,NTech16,NCellName16,NCellid16,NLAC16,NCell16,NARFCN16,NRxLev16,NQual16,NDistance16,NBearing16,NTech17,NCellName17,NCellid17,NLAC17,NCell17,NARFCN17,NRxLev17,NQual17,NDistance17,NBearing17,NTech18,NCellName18,NCellid18,NLAC18,NCell18,NARFCN18,NRxLev18,NQual18,NDistance18,NBearing18,geometry
2019+AC0-11+AC0-22 18:13:28,+AC0-76.4914,44.232046000000004,0,TELUS,302610,3026105600900101,,540104,101,56009,4G,LTE,+AC0-98,+AC0-12,6.8,+AC0-,+AC0-70,3150,153,6466,9,63,63,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.115.144.209,2.0,LOG START,,,,155,65,83DC8,DAC9,138266725,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L7,,,,4G,,,,17.0,3150.0,+AC0-100,+AC0-14,,,4G,,,,54.0,3150.0,+AC0-105,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.4914 44.232046)
2019+AC0-11+AC0-22 18:13:28,+AC0-76.49139,44.232045,0,TELUS,302610,3026105600900101,,540104,101,56009,4G,LTE,+AC0-98,+AC0-12,6.8,+AC0-,+AC0-70,3150,15942,1541,9,63,63,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.115.144.209,2.0,,,,,156,65,83DC8,DAC9,138266725,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L7,,,,4G,,,,17.0,3150.0,+AC0-100,+AC0-14,,,4G,,,,54.0,3150.0,+AC0-105,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.49139 44.232045)
2019+AC0-11+AC0-22 18:13:29,+AC0-76.49139,44.232046000000004,0,TELUS,302610,3026105600900101,,540104,101,56009,4G,LTE,+AC0-97,+AC0-16,5.6,+AC0-,+AC0-68,3150,65979,226,9,63,63,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.115.144.209,2.0,,,,,157,65,83DC8,DAC9,138266725,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L7,,,,4G,,,,17.0,3150.0,+AC0-103,+AC0-18,,,4G,,,,54.0,3150.0,+AC0-106,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.49139 44.232046)
2019+AC0-11+AC0-22 18:13:30,+AC0-76.49139,44.232044,0,TELUS,302610,3026105600900101,,540104,101,56009,4G,LTE,+AC0-97,+AC0-16,5.6,+AC0-,+AC0-68,3150,250,8005,9,63,63,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.115.144.209,2.0,,,,,157,65,83DC8,DAC9,138266725,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L7,,,,4G,,,,17.0,3150.0,+AC0-103,+AC0-18,,,4G,,,,54.0,3150.0,+AC0-106,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.49139 44.232044)
2019+AC0-11+AC0-22 18:13:31,+AC0-76.49139,44.232045,0,TELUS,302610,3026105600900101,,540104,101,56009,4G,LTE,+AC0-97,+AC0-16,4.4,+AC0-,+AC0-73,3150,250,8005,9,63,63,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.115.144.209,2.0,,,,,158,65,83DC8,DAC9,138266725,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L7,,,,4G,,,,17.0,3150.0,+AC0-103,+AC0-18,,,4G,,,,54.0,3150.0,+AC0-106,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.49139 44.232045)
2019+AC0-11+AC0-22 18:13:32,+AC0-76.49139,44.232045,0,TELUS,302610,3026105600900101,,540104,101,56009,4G,LTE,+AC0-100,+AC0-17,4,+AC0-,+AC0-72,3150,37219,126,9,63,63,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.115.144.209,2.0,DOWNLOAD ERROR,,,,159,65,83DC8,DAC9,138266725,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L7,,,,4G,,,,17.0,3150.0,+AC0-103,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.49139 44.232045)
2019+AC0-11+AC0-22 18:13:32,+AC0-76.49139,44.232046999999994,0,TELUS,302610,3026105600900101,,540104,101,56009,4G,LTE,+AC0-100,+AC0-17,4,+AC0-,+AC0-72,3150,37219,126,9,63,63,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.115.144.209,2.0,,,,,159,65,83DC8,DAC9,138266725,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L7,,,,4G,,,,17.0,3150.0,+AC0-103,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.49139 44.23204699999999)
2019+AC0-11+AC0-22 18:13:32,+AC0-76.49139,44.232046999999994,0,TELUS,302610,3026105600900101,,540104,101,56009,4G,LTE,+AC0-100,+AC0-17,4,+AC0-,+AC0-72,3150,48506,133,9,63,63,3,G,D,,,,,,39442.0,2236.0,40722.0,3169.0,,M,13,1,,,+AC0-1,1000,25.115.144.209,2.0,UL/DL TEST,,,,160,65,83DC8,DAC9,138266725,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L7,,,,4G,,,,17.0,3150.0,+AC0-103,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.49139 44.23204699999999)
2019+AC0-11+AC0-22 18:13:32,+AC0-76.49139,44.232046999999994,0,TELUS,302610,3026105600900101,,540104,101,56009,4G,LTE,+AC0-100,+AC0-17,4,+AC0-,+AC0-72,3150,48506,133,9,63,63,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.115.144.209,2.0,DATA TEST SEQUENCE,,,,160,65,83DC8,DAC9,138266725,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L7,,,,4G,,,,17.0,3150.0,+AC0-103,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.49139 44.23204699999999)
2019+AC0-11+AC0-22 18:13:33,+AC0-76.49139,44.232048,0,TELUS,302610,3026105600900101,,540104,101,56009,4G,LTE,+AC0-100,+AC0-17,4,+AC0-,+AC0-72,3150,48506,133,9,62,62,3,G,D,,,,,,,,,,PING,M,13,1,,,+AC0-1,1000,25.115.144.209,2.0,,,,,160,65,83DC8,DAC9,138266725,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L7,,,,4G,,,,17.0,3150.0,+AC0-103,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.49139 44.232048)
2019+AC0-11+AC0-22 18:13:33,+AC0-76.49139,44.232048,0,TELUS,302220,3022205600900101,,540104,101,56009,4G,LTE,+AC0-100,+AC0-17,4,+AC0-,+AC0-72,3150,0,0,9,62,62,3,G,D,169.0,169.0,169.0,0.0,0.0,,,,,PING,M,13,1,,,+AC0-1,1000,25.115.144.209,2.0,PING TEST,,,,160,65,83DC8,DAC9,138266725,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L7,,,,4G,,,,17.0,3150.0,+AC0-103,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.49139 44.232048)
2019+AC0-11+AC0-22 18:13:34,+AC0-76.49138,44.232048,0,TELUS,302610,3026105600900101,,540104,101,56009,4G,LTE,+AC0-96,+AC0-10,4,+AC0-,+AC0-72,3150,0,0,9,61,61,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.115.144.209,2.0,,,,,161,65,83DC8,DAC9,138266725,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L7,,,,4G,,,,188.0,3150.0,+AC0-106,+AC0-18,,,4G,,,,17.0,3150.0,+AC0-107,+AC0-19,,,4G,,,,54.0,3150.0,+AC0-107,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.49138000000001 44.232048)
2019+AC0-11+AC0-22 18:13:35,+AC0-76.49137,44.232048,0,TELUS,302610,3026105600900101,,540104,101,56009,4G,LTE,+AC0-96,+AC0-10,4,+AC0-,+AC0-72,3150,265,8530,9,61,61,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.115.144.209,2.0,,,,,162,65,83DC8,DAC9,138266725,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L7,,,,4G,,,,188.0,3150.0,+AC0-106,+AC0-18,,,4G,,,,17.0,3150.0,+AC0-107,+AC0-19,,,4G,,,,54.0,3150.0,+AC0-107,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.49136999999999 44.232048)
2019+AC0-11+AC0-22 18:13:36,+AC0-76.49137,44.232048999999996,0,TELUS,302610,3026105600900101,,540104,101,56009,4G,LTE,+AC0-102,+AC0-17,4.4,+AC0-,+AC0-70,3150,26007,102,9,61,61,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.115.144.209,2.0,,,,,163,65,83DC8,DAC9,138266725,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L7,,,,4G,,,,17.0,3150.0,+AC0-106,+AC0-18,,,4G,,,,54.0,3150.0,+AC0-109,+AC0-20,,,4G,,,,53.0,3150.0,+AC0-110,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.49136999999999 44.232049)
2019+AC0-11+AC0-22 18:13:37,+AC0-76.49138,44.232054,0,TELUS,302610,3026105600900101,,540104,101,56009,4G,LTE,+AC0-102,+AC0-17,6.2,+AC0-,+AC0-70,3150,51747,1627,9,61,61,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.115.144.209,2.0,,,,,164,65,83DC8,DAC9,138266725,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L7,,,,4G,,,,17.0,3150.0,+AC0-106,+AC0-18,,,4G,,,,54.0,3150.0,+AC0-109,+AC0-20,,,4G,,,,53.0,3150.0,+AC0-110,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.49138000000001 44.232054)
2019+AC0-11+AC0-22 18:13:38,+AC0-76.49138,44.232057,0,TELUS,302610,3026105600900101,,540104,101,56009,4G,LTE,+AC0-95,+AC0-12,7,+AC0-,+AC0-68,3150,174,6626,9,61,61,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.115.144.209,1.0,,,,,165,65,83DC8,DAC9,138266725,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L7,,,,4G,,,,54.0,3150.0,+AC0-102,+AC0-18,,,4G,,,,17.0,3150.0,+AC0-104,+AC0-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.49138000000001 44.232057)
2019+AC0-11+AC0-22 18:13:39,+AC0-76.49138,44.232062,0,TELUS,302610,3026105600900101,,540104,101,56009,4G,LTE,+AC0-95,+AC0-12,7,+AC0-,+AC0-68,3150,31560,134,9,61,61,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.115.144.209,1.0,,,,,166,65,83DC8,DAC9,138266725,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L7,,,,4G,,,,54.0,3150.0,+AC0-102,+AC0-18,,,4G,,,,17.0,3150.0,+AC0-104,+AC0-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.49138000000001 44.232062)
2019+AC0-11+AC0-22 18:13:40,+AC0-76.49138,44.232062,0,TELUS,302610,3026105600900101,,540104,101,56009,4G,LTE,+AC0-95,+AC0-12,7.6,+AC0-,+AC0-67,3150,31560,134,9,61,61,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.115.144.209,1.0,DOWNLOAD ERROR,,,,166,65,83DC8,DAC9,138266725,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L7,,,,4G,,,,54.0,3150.0,+AC0-102,+AC0-18,,,4G,,,,17.0,3150.0,+AC0-104,+AC0-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.49138000000001 44.232062)
2019+AC0-11+AC0-22 18:13:40,+AC0-76.49138,44.232065000000006,0,TELUS,302610,3026105600900101,,540104,101,56009,4G,LTE,+AC0-95,+AC0-18,7.6,+AC0-,+AC0-67,3150,46425,150,9,61,61,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.115.144.209,1.0,,,,,167,65,83DC8,DAC9,138266725,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L7,,,,4G,,,,54.0,3150.0,+AC0-99,+AC0-18,,,4G,,,,17.0,3150.0,+AC0-102,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.49138000000001 44.23206500000001)
2019+AC0-11+AC0-22 18:13:40,+AC0-76.49138,44.232065000000006,0,TELUS,302610,3026105600900101,,540104,101,56009,4G,LTE,+AC0-95,+AC0-18,7.6,+AC0-,+AC0-67,3150,46425,150,9,61,61,3,G,D,,,,,,31443.0,2225.0,41070.0,3670.0,,M,13,1,,,+AC0-1,1000,25.115.144.209,1.0,UL/DL TEST,,,,167,65,83DC8,DAC9,138266725,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L7,,,,4G,,,,54.0,3150.0,+AC0-99,+AC0-18,,,4G,,,,17.0,3150.0,+AC0-102,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.49138000000001 44.23206500000001)
2019+AC0-11+AC0-22 18:13:40,+AC0-76.49138,44.232065000000006,0,TELUS,302610,3026105600900101,,540104,101,56009,4G,LTE,+AC0-95,+AC0-18,7.6,+AC0-,+AC0-67,3150,46425,150,9,61,61,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.115.144.209,1.0,DATA TEST SEQUENCE,,,,167,65,83DC8,DAC9,138266725,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L7,,,,4G,,,,54.0,3150.0,+AC0-99,+AC0-18,,,4G,,,,17.0,3150.0,+AC0-102,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.49138000000001 44.23206500000001)
2019+AC0-11+AC0-22 18:13:41,+AC0-76.49139,44.232065999999996,0,TELUS,302610,3026105600900101,,540104,101,56009,4G,LTE,+AC0-95,+AC0-18,7.6,+AC0-,+AC0-67,3150,2757,13,9,61,61,3,G,D,,,,,,,,,,PING,M,13,1,,,+AC0-1,1000,25.115.144.209,1.0,,,,,168,65,83DC8,DAC9,138266725,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L7,,,,4G,,,,54.0,3150.0,+AC0-99,+AC0-18,,,4G,,,,17.0,3150.0,+AC0-102,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.49139 44.232066)
2019+AC0-11+AC0-22 18:13:41,+AC0-76.49139,44.232065999999996,0,TELUS,302610,3026105600900101,,540104,101,56009,4G,LTE,+AC0-95,+AC0-18,7.6,+AC0-,+AC0-67,3150,2757,13,9,61,61,3,G,D,163.0,163.0,163.0,0.0,0.0,,,,,PING,M,13,1,,,+AC0-1,1000,25.115.144.209,1.0,PING TEST,,,,168,65,83DC8,DAC9,138266725,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L7,,,,4G,,,,54.0,3150.0,+AC0-99,+AC0-18,,,4G,,,,17.0,3150.0,+AC0-102,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.49139 44.232066)
2019+AC0-11+AC0-22 18:13:42,+AC0-76.49139,44.232067,0,TELUS,302610,3026105600900101,,540104,101,56009,4G,LTE,+AC0-97,+AC0-13,7.6,+AC0-,+AC0-67,3150,103,4837,9,61,61,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.115.144.209,1.0,,,,,169,65,83DC8,DAC9,138266725,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L7,,,,4G,,,,54.0,3150.0,+AC0-99,+AC0-12,,,4G,,,,17.0,3150.0,+AC0-104,+AC0-16,,,4G,,,,53.0,3150.0,+AC0-109,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.49139 44.232067)
2019+AC0-11+AC0-22 18:13:43,+AC0-76.49139,44.232067,0,TELUS,302220,3022205600900101,,540104,101,56009,4G,LTE,+AC0-97,+AC0-13,8.4,+AC0-,+AC0-70,3150,11173,3103,9,61,61,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.115.144.209,1.0,,,,,169,65,83DC8,DAC9,138266725,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L7,,,,4G,,,,54.0,3150.0,+AC0-99,+AC0-12,,,4G,,,,17.0,3150.0,+AC0-104,+AC0-16,,,4G,,,,53.0,3150.0,+AC0-109,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.49139 44.232067)
2019+AC0-11+AC0-22 18:13:44,+AC0-76.49139,44.23206,3,TELUS,302610,3026105600900101,,540104,101,56009,4G,LTE,+AC0-97,+AC0-13,8.4,+AC0-,+AC0-70,3150,11173,3103,9,60,60,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.115.144.209,1.0,,,,,170,65,83DC8,DAC9,138266725,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L7,,,,4G,,,,54.0,3150.0,+AC0-99,+AC0-12,,,4G,,,,17.0,3150.0,+AC0-104,+AC0-16,,,4G,,,,53.0,3150.0,+AC0-109,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.49139 44.23206)
