Timestamp,Longitude,Latitude,Speed,Operatorname,Operator,CGI,Cellname,Node,CellID,LAC,NetworkTech,NetworkMode,RSRP,RSRQ,SNR,CQI,LTERSSI,ARFCN,DL+AF8-bitrate,UL+AF8-bitrate,PSC,Altitude,Height,Accuracy,Location,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,TESTDOWNLINK,TESTUPLINK,TESTDOWNLINKMAX,TESTUPLINKMAX,Test+AF8-Status,DataConnection+AF8-Type,DataConnection+AF8-Info,Layer,Filemark,IMEI,Distance,Bearing,IP,TA,EVENT,EVENTDETAILS,IMSI,MSISDN,SERVINGTIME,CELLHEX,NODEHEX,LACHEX,RAWCELLID,VERSION+AF8-NAME,VERSION+AF8-CODE,DEVICE,BAND,R8,R9,R10,NTech1,NCellName1,NCellid1,NLAC1,NCell1,NARFCN1,NRxLev1,NQual1,NDistance1,NBearing1,NTech2,NCellName2,NCellid2,NLAC2,NCell2,NARFCN2,NRxLev2,NQual2,NDistance2,NBearing2,NTech3,NCellName3,NCellid3,NLAC3,NCell3,NARFCN3,NRxLev3,NQual3,NDistance3,NBearing3,NTech4,NCellName4,NCellid4,NLAC4,NCell4,NARFCN4,NRxLev4,NQual4,NDistance4,NBearing4,NTech5,NCellName5,NCellid5,NLAC5,NCell5,NARFCN5,NRxLev5,NQual5,NDistance5,NBearing5,NTech6,NCellName6,NCellid6,NLAC6,NCell6,NARFCN6,NRxLev6,NQual6,NDistance6,NBearing6,NTech7,NCellName7,NCellid7,NLAC7,NCell7,NARFCN7,NRxLev7,NQual7,NDistance7,NBearing7,NTech8,NCellName8,NCellid8,NLAC8,NCell8,NARFCN8,NRxLev8,NQual8,NDistance8,NBearing8,NTech9,NCellName9,NCellid9,NLAC9,NCell9,NARFCN9,NRxLev9,NQual9,NDistance9,NBearing9,NTech10,NCellName10,NCellid10,NLAC10,NCell10,NARFCN10,NRxLev10,NQual10,NDistance10,NBearing10,NTech11,NCellName11,NCellid11,NLAC11,NCell11,NARFCN11,NRxLev11,NQual11,NDistance11,NBearing11,NTech12,NCellName12,NCellid12,NLAC12,NCell12,NARFCN12,NRxLev12,NQual12,NDistance12,NBearing12,NTech13,NCellName13,NCellid13,NLAC13,NCell13,NARFCN13,NRxLev13,NQual13,NDistance13,NBearing13,NTech14,NCellName14,NCellid14,NLAC14,NCell14,NARFCN14,NRxLev14,NQual14,NDistance14,NBearing14,NTech15,NCellName15,NCellid15,NLAC15,NCell15,NARFCN15,NRxLev15,NQual15,NDistance15,NBearing15,NTech16,NCellName16,NCellid16,NLAC16,NCell16,NARFCN16,NRxLev16,NQual16,NDistance16,NBearing16,NTech17,NCellName17,NCellid17,NLAC17,NCell17,NARFCN17,NRxLev17,NQual17,NDistance17,NBearing17,NTech18,NCellName18,NCellid18,NLAC18,NCell18,NARFCN18,NRxLev18,NQual18,NDistance18,NBearing18,geometry
2019+AC0-12+AC0-05 09:17:00,+AC0-76.56032,44.258302,37,TELUS,302610,3026105600900002,,540112,2,56009,4G,LTE,+AC0-83,+AC0-13,15.8,+AC0-,+AC0-63,2325,15350,8499,193,63,63,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.117.151.29,3.0,,,,,162,2,83DD0,DAC9,138268674,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L4,,,,4G,,,,488.0,2325.0,+AC0-87,+AC0-19,,,4G,,,,392.0,2325.0,+AC0-89,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.56031999999999 44.258302)
2019+AC0-12+AC0-05 09:17:01,+AC0-76.56046,44.258297999999996,41,TELUS,302610,3026105600900002,,540112,2,56009,4G,LTE,+AC0-78,+AC0-17,15.8,+AC0-,+AC0-63,2325,57206,110,193,63,63,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.117.151.29,3.0,,,,,163,2,83DD0,DAC9,138268674,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L4,,,,4G,,,,392.0,2325.0,+AC0-83,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.56045999999999 44.258298)
2019+AC0-12+AC0-05 09:17:02,+AC0-76.56062,44.258294,44,TELUS,302610,3026105600900002,,540112,2,56009,4G,LTE,+AC0-78,+AC0-17,15.8,+AC0-,+AC0-63,2325,25411,8540,193,63,63,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.117.151.29,3.0,,,,,164,2,83DD0,DAC9,138268674,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L4,,,,4G,,,,392.0,2325.0,+AC0-83,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.56062 44.258294)
2019+AC0-12+AC0-05 09:17:03,+AC0-76.56078,44.258292,46,TELUS,302610,3026105600900002,,540112,2,56009,4G,LTE,+AC0-81,+AC0-18,14,+AC0-,+AC0-65,2325,50153,145,193,63,63,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.117.151.29,3.0,,,,,165,2,83DD0,DAC9,138268674,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L4,,,,4G,,,,390.0,2325.0,+AC0-84,+AC0-18,,,4G,,,,392.0,2325.0,+AC0-85,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.56078000000001 44.258292)
2019+AC0-12+AC0-05 09:17:04,+AC0-76.56094,44.258291,48,TELUS,302610,3026105600900002,,540112,2,56009,4G,LTE,+AC0-81,+AC0-18,14,+AC0-,+AC0-65,2325,21468,8573,193,63,63,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.117.151.29,3.0,,,,,166,2,83DD0,DAC9,138268674,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L4,,,,4G,,,,390.0,2325.0,+AC0-84,+AC0-18,,,4G,,,,392.0,2325.0,+AC0-85,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.56094 44.258291)
2019+AC0-12+AC0-05 09:17:04,+AC0-76.56094,44.258291,48,TELUS,302610,3026105600900002,,540112,2,56009,4G,LTE,+AC0-88,+AC0-17,14,+AC0-,+AC0-65,2325,56681,161,193,63,63,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.117.151.29,3.0,DOWNLOAD ERROR,,,,167,2,83DD0,DAC9,138268674,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L4,,,,4G,,,,392.0,2325.0,+AC0-89,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.56094 44.258291)
2019+AC0-12+AC0-05 09:17:05,+AC0-76.56112,44.258289000000005,51,TELUS,302610,3026105600900002,,540112,2,56009,4G,LTE,+AC0-88,+AC0-17,14,+AC0-,+AC0-65,2325,56681,161,193,63,63,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.117.151.29,3.0,,,,,167,2,83DD0,DAC9,138268674,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L4,,,,4G,,,,392.0,2325.0,+AC0-89,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.56111999999999 44.258289)
2019+AC0-12+AC0-05 09:17:05,+AC0-76.56112,44.258289000000005,51,TELUS,302610,3026105600900002,,540112,2,56009,4G,LTE,+AC0-88,+AC0-17,14,+AC0-,+AC0-65,2325,56681,161,193,63,63,3,G,D,,,,,,43095.0,4357.0,43934.0,4369.0,,M,13,1,,,+AC0-1,1000,25.117.151.29,3.0,UL/DL TEST,,,,167,2,83DD0,DAC9,138268674,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L4,,,,4G,,,,392.0,2325.0,+AC0-89,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.56111999999999 44.258289)
2019+AC0-12+AC0-05 09:17:05,+AC0-76.56112,44.258289000000005,51,TELUS,302610,3026105600900002,,540112,2,56009,4G,LTE,+AC0-88,+AC0-17,14,+AC0-,+AC0-65,2325,56681,161,193,63,63,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.117.151.29,3.0,DATA TEST SEQUENCE,,,,167,2,83DD0,DAC9,138268674,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L4,,,,4G,,,,392.0,2325.0,+AC0-89,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.56111999999999 44.258289)
2019+AC0-12+AC0-05 09:17:06,+AC0-76.5613,44.25829,53,TELUS,302610,3026105600900002,,540112,2,56009,4G,LTE,+AC0-88,+AC0-17,11.4,+AC0-,+AC0-68,2325,18616,58,193,62,62,3,G,D,,,,,,,,,,PING,M,13,1,,,+AC0-1,1000,25.117.151.29,3.0,,,,,168,2,83DD0,DAC9,138268674,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L4,,,,4G,,,,392.0,2325.0,+AC0-89,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.5613 44.25829)
2019+AC0-12+AC0-05 09:17:06,+AC0-76.5613,44.25829,53,TELUS,302610,3026105600900002,,540112,2,56009,4G,LTE,+AC0-88,+AC0-17,11.4,+AC0-,+AC0-68,2325,18616,58,193,62,62,3,G,D,156.0,156.0,156.0,0.0,0.0,,,,,PING,M,13,1,,,+AC0-1,1000,25.117.151.29,3.0,PING TEST,,,,168,2,83DD0,DAC9,138268674,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L4,,,,4G,,,,392.0,2325.0,+AC0-89,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.5613 44.25829)
2019+AC0-12+AC0-05 09:17:07,+AC0-76.5615,44.258292,56,TELUS,302610,3026105600900002,,540112,2,56009,4G,LTE,+AC0-93,+AC0-15,11.4,+AC0-,+AC0-68,2325,64,3388,193,62,62,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.117.151.29,3.0,,,,,169,2,83DD0,DAC9,138268674,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L4,,,,4G,,,,390.0,2325.0,+AC0-95,+AC0-18,,,4G,,,,392.0,2325.0,+AC0-97,+AC0-20,,,4G,,,,488.0,2325.0,+AC0-97,+AC0-20,,,4G,,,,342.0,2325.0,+AC0-97,+AC0-20,,,4G,,,,285.0,2325.0,+AC0-97,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.5615 44.258292)
2019+AC0-12+AC0-05 09:17:08,+AC0-76.5617,44.258295000000004,59,TELUS,302610,3026105600900002,,540112,2,56009,4G,LTE,+AC0-93,+AC0-15,11.4,+AC0-,+AC0-68,2325,21459,2498,193,61,61,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.117.151.29,3.0,,,,,170,2,83DD0,DAC9,138268674,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L4,,,,4G,,,,390.0,2325.0,+AC0-95,+AC0-18,,,4G,,,,392.0,2325.0,+AC0-97,+AC0-20,,,4G,,,,488.0,2325.0,+AC0-97,+AC0-20,,,4G,,,,342.0,2325.0,+AC0-97,+AC0-20,,,4G,,,,285.0,2325.0,+AC0-97,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.5617 44.258295)
2019+AC0-12+AC0-05 09:17:09,+AC0-76.56191,44.258297,61,TELUS,302610,3026105600900002,,540112,2,56009,4G,LTE,+AC0-93,+AC0-18,10.6,+AC0-,+AC0-67,2325,28207,408,193,61,61,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.117.151.29,3.0,,,,,171,2,83DD0,DAC9,138268674,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L4,,,,4G,,,,392.0,2325.0,+AC0-96,+AC0-19,,,4G,,,,390.0,2325.0,+AC0-97,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.56191 44.258297)
2019+AC0-12+AC0-05 09:17:10,+AC0-76.56213,44.258301,62,TELUS,302610,3026105600900002,,540112,2,56009,4G,LTE,+AC0-93,+AC0-18,10.6,+AC0-,+AC0-67,2325,27153,144,193,60,60,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.117.151.29,3.0,,,,,172,2,83DD0,DAC9,138268674,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L4,,,,4G,,,,392.0,2325.0,+AC0-96,+AC0-19,,,4G,,,,390.0,2325.0,+AC0-97,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.56213000000001 44.258301)
2019+AC0-12+AC0-05 09:17:11,+AC0-76.56235,44.258305,63,TELUS,302610,3026105600900002,,540112,2,56009,4G,LTE,+AC0-87,+AC0-15,10.4,+AC0-,+AC0-65,2325,7248,8533,193,60,60,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.117.151.29,3.0,,,,,173,2,83DD0,DAC9,138268674,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L4,,,,4G,,,,392.0,2325.0,+AC0-89,+AC0-18,,,4G,,,,285.0,2325.0,+AC0-92,+AC0-20,,,4G,,,,390.0,2325.0,+AC0-93,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.56235 44.258305)
2019+AC0-12+AC0-05 09:17:12,+AC0-76.56258,44.258307,63,TELUS,302610,3026105600900002,,540112,2,56009,4G,LTE,+AC0-87,+AC0-15,10.4,+AC0-,+AC0-65,2325,17462,104,193,60,60,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.117.151.29,3.0,,,,,174,2,83DD0,DAC9,138268674,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L4,,,,4G,,,,392.0,2325.0,+AC0-89,+AC0-18,,,4G,,,,285.0,2325.0,+AC0-92,+AC0-20,,,4G,,,,390.0,2325.0,+AC0-93,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.56258000000001 44.258307)
2019+AC0-12+AC0-05 09:17:12,+AC0-76.56258,44.258307,63,TELUS,302610,3026105600900002,,540112,2,56009,4G,LTE,+AC0-87,+AC0-15,7.6,+AC0-,+AC0-63,2325,17462,104,193,60,60,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.117.151.29,3.0,DOWNLOAD ERROR,,,,174,2,83DD0,DAC9,138268674,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L4,,,,4G,,,,392.0,2325.0,+AC0-89,+AC0-18,,,4G,,,,285.0,2325.0,+AC0-92,+AC0-20,,,4G,,,,390.0,2325.0,+AC0-93,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.56258000000001 44.258307)
2019+AC0-12+AC0-05 09:17:13,+AC0-76.56279,44.258309000000004,63,TELUS,302220,3022205600900002,,540112,2,56009,4G,LTE,+AC0-87,+AC0-15,7.6,+AC0-,+AC0-63,2325,24723,224,193,59,59,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.117.151.29,3.0,,,,,174,2,83DD0,DAC9,138268674,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L4,,,,4G,,,,392.0,2325.0,+AC0-89,+AC0-18,,,4G,,,,285.0,2325.0,+AC0-92,+AC0-20,,,4G,,,,390.0,2325.0,+AC0-93,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.56279000000001 44.258309)
2019+AC0-12+AC0-05 09:17:13,+AC0-76.56279,44.258309000000004,63,TELUS,302610,3026105600900002,,540112,2,56009,4G,LTE,+AC0-91,+AC0-16,7.6,+AC0-,+AC0-63,2325,24723,224,193,59,59,3,G,D,,,,,,19966.0,2317.0,23006.0,2826.0,,M,13,1,,,+AC0-1,1000,25.117.151.29,3.0,UL/DL TEST,,,,175,2,83DD0,DAC9,138268674,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L4,,,,4G,,,,392.0,2325.0,+AC0-92,+AC0-13,,,4G,,,,390.0,2325.0,+AC0-97,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.56279000000001 44.258309)
2019+AC0-12+AC0-05 09:17:13,+AC0-76.56279,44.258309000000004,63,TELUS,302610,3026105600900002,,540112,2,56009,4G,LTE,+AC0-91,+AC0-16,7.6,+AC0-,+AC0-63,2325,24723,224,193,59,59,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.117.151.29,3.0,DATA TEST SEQUENCE,,,,175,2,83DD0,DAC9,138268674,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L4,,,,4G,,,,392.0,2325.0,+AC0-92,+AC0-13,,,4G,,,,390.0,2325.0,+AC0-97,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.56279000000001 44.258309)
2019+AC0-12+AC0-05 09:17:14,+AC0-76.56301,44.258313,63,TELUS,302610,3026105600900002,,540112,2,56009,4G,LTE,+AC0-91,+AC0-16,7.6,+AC0-,+AC0-63,2325,24723,224,193,59,59,3,G,D,,,,,,,,,,PING,M,13,1,,,+AC0-1,1000,25.117.151.29,3.0,,,,,175,2,83DD0,DAC9,138268674,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L4,,,,4G,,,,392.0,2325.0,+AC0-92,+AC0-13,,,4G,,,,390.0,2325.0,+AC0-97,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.56300999999999 44.258313)
2019+AC0-12+AC0-05 09:17:14,+AC0-76.56301,44.258313,63,TELUS,302610,3026105600900002,,540112,2,56009,4G,LTE,+AC0-91,+AC0-16,7.6,+AC0-,+AC0-63,2325,0,0,193,59,59,3,G,D,169.0,169.0,169.0,0.0,0.0,,,,,PING,M,13,1,,,+AC0-1,1000,25.117.151.29,3.0,PING TEST,,,,176,2,83DD0,DAC9,138268674,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L4,,,,4G,,,,392.0,2325.0,+AC0-92,+AC0-13,,,4G,,,,390.0,2325.0,+AC0-97,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.56300999999999 44.258313)
2019+AC0-12+AC0-05 09:17:15,+AC0-76.56324,44.258317,64,TELUS,302610,3026105600900002,,540112,2,56009,4G,LTE,+AC0-91,+AC0-16,7.6,+AC0-,+AC0-63,2325,0,0,193,59,59,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.117.151.29,3.0,,,,,176,2,83DD0,DAC9,138268674,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L4,,,,4G,,,,392.0,2325.0,+AC0-92,+AC0-13,,,4G,,,,390.0,2325.0,+AC0-97,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.56324000000001 44.258317)
2019+AC0-12+AC0-05 09:17:16,+AC0-76.56347,44.258321,64,TELUS,302610,3026105600900002,,540112,2,56009,4G,LTE,+AC0-88,+AC0-19,6,+AC0-,+AC0-63,2325,4752,8496,193,59,59,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.117.151.29,2.0,,,,,177,2,83DD0,DAC9,138268674,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L4,,,,4G,,,,392.0,2325.0,+AC0-83,+AC0-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.56347 44.258321)
2019+AC0-12+AC0-05 09:17:17,+AC0-76.56369,44.258325,65,TELUS,302610,3026105600900002,,540112,2,56009,4G,LTE,+AC0-88,+AC0-19,6,+AC0-,+AC0-63,2325,33981,130,193,59,59,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.117.151.29,2.0,,,,,178,2,83DD0,DAC9,138268674,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L4,,,,4G,,,,392.0,2325.0,+AC0-83,+AC0-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.56369000000001 44.258325)
